Expected Annual Return,Annualized Volatility,Sharpe Ratio,ZGC,GDS,HTKJ
0.4530436025188007,0.4629911605447279,0.9785145832714744,0.09393000627483397,0.5917748114467777,0.3142951822783884
0.3735407650687435,0.4208308740595375,0.887626807095661,0.15214001007717987,0.27049152564746914,0.5773684642753509
0.36461703365958087,0.4093259359004368,0.8907743235412017,0.33862253472322257,0.2259817593535418,0.4353957059232357
0.3531324812644365,0.41820134573984524,0.8444078070569224,0.5397881214356053,0.17052205063733275,0.28968982792706194
0.39836132640524585,0.4201077548596066,0.9482360699063314,0.3057623386276453,0.36273043458659193,0.3315072267857628
0.34952602856222603,0.41856739476959653,0.8350531668971138,0.5484959056599775,0.15566299409201137,0.2958411002480112
0.3674379552193067,0.41289153056357797,0.8899140040915123,0.43996712119831904,0.23252702211745135,0.32750585668422966
0.4275854517514407,0.44088626641950984,0.9698316421237462,0.4249801000897052,0.47422857207130503,0.10079132783898964
0.41874921249893216,0.430871459113526,0.9718657470617011,0.2704969670376001,0.44607579021017496,0.283427242752225
0.39114830645256815,0.4217652867778,0.9274075385408332,0.19211332661417357,0.3391646083438389,0.4687220650419875
0.3159561040484611,0.4111231227968698,0.76851942040869,0.45149891261291153,0.025709040182094918,0.5227920472049935
0.32178467084154316,0.4086741683771302,0.78738686156595,0.3965925346836567,0.05164039114575945,0.5517670741705838
0.417070961352931,0.4370071843149717,0.9543801024843753,0.46360530738418976,0.4302860494745895,0.10610864314122066
0.3934258909775753,0.42221953101818027,0.9318041020718079,0.19669321425500755,0.3480753963204739,0.45523138942451846
0.3727575990566663,0.41358658426054706,0.9012806827937152,0.42646991643747506,0.2544753009354754,0.31905478262704967
0.4135682649223995,0.42798998592540854,0.9663036017727702,0.33644853873384944,0.4222207994008044,0.24133066186534624
0.33460052846300103,0.41188447404474166,0.812364994429614,0.489660928923234,0.09862171901364278,0.4117173520631233
0.3681714204504572,0.41861576569533115,0.879497263651586,0.510008096977928,0.23217782809613602,0.25781407492593594
0.3173568933658547,0.4156118188256232,0.7635896742845204,0.5244176491753357,0.02789857456012449,0.44768377626453987
0.4320958320029713,0.4393577477724983,0.9834715199485061,0.3210044061857551,0.49718176376567375,0.18181383004857118
0.37755740586826986,0.41432272366112777,0.9112640565113487,0.41166706826255084,0.27440199798746306,0.3139309337499861
0.4014797017683892,0.44054123781223953,0.9113328499328853,0.5741374139431757,0.3626263871429157,0.0632361989139086
0.3859636809461039,0.41552398080459807,0.9288601832287628,0.28731691367879186,0.3139216630627679,0.3987614232584404
0.3480195047898894,0.4146311560478687,0.8393472118861008,0.5120420867102482,0.15133798160415654,0.33661993168559523
0.40898603246167314,0.4268880340776028,0.9580639413924746,0.22983123743983894,0.4088658696153577,0.3613028929448034
0.43275790880221854,0.44258037614835,0.9778063649554154,0.18276490427142877,0.5063241302018502,0.3109109655267211
0.3615455562710248,0.41443634877583385,0.8723789728844046,0.48229727713410725,0.20693029250856407,0.3107724303573287
0.37671039426876285,0.41419113785054573,0.9095085815300393,0.41462439063013884,0.27086937625804414,0.31450623311181714
0.4341291208106796,0.4521575229727331,0.960128049969124,0.07903697083514996,0.5166877235794713,0.4042753055853787
0.3899831716488166,0.41717359219972283,0.9348222872700706,0.365555162416777,0.326354045589737,0.30809079199348594
0.3770690768333607,0.4164855277097798,0.9053593744465337,0.4516463512647428,0.2705685665339725,0.27778508220128467
0.391756079671506,0.41841801102776327,0.9362791977076528,0.2575575125939049,0.33852758710789277,0.4039149002982024
0.44918312149499656,0.4515433130916703,0.9947730560319591,0.28180206923533413,0.5674871619679688,0.150710768796697
0.43428476199811195,0.4478346602682174,0.969743524849126,0.4515402515802907,0.49982440756084207,0.04863534085886715
0.34762519012963,0.4109909590010949,0.8458219883340643,0.4664808152332301,0.15189689391295022,0.38162229085381966
0.40627391163548804,0.4309030201068851,0.9428430358522718,0.15010903817993132,0.40174149821027116,0.44814946360979757
0.3885422112200093,0.4179200742642775,0.9297045898166387,0.40271551835173464,0.318835959226745,0.2784485224215204
0.41618651515052446,0.434282148434394,0.9583320812308195,0.16541748907347642,0.4407405081171028,0.39384200280942083
0.3275046504497666,0.41535465503100205,0.7884939929837109,0.5301787491527367,0.06828798838905899,0.40153326245820437
0.3747313128956137,0.4116691508542569,0.9102729998543896,0.3435213250136777,0.26627751529165605,0.3902011596946663
0.3936682481741757,0.42162310610160153,0.933697044770859,0.42996585530244885,0.33809562899948814,0.2319385156980631
0.3561242346459839,0.40958323327945345,0.8694795238432157,0.4204685949804238,0.18811074007316803,0.3914206649464082
0.3818419341994552,0.4138086102985597,0.9227500943587404,0.34340705801709037,0.29477359922534996,0.36181934275755967
0.42677096501860134,0.4382645471948478,0.9737747845455167,0.1942233611114879,0.4817978327673264,0.32397880612118557
0.4541718660057187,0.45922215798002897,0.9890025080746868,0.15320709286986484,0.5935127926744396,0.2532801144556956
0.41638740533057383,0.4296959550241444,0.9690279846995004,0.26204626390261365,0.4370092533840253,0.300944482713361
0.4443142764682203,0.45951314338009797,0.9669239778429896,0.0693988295333675,0.5579498932694053,0.3726512771972272
0.3728259031528637,0.41142916216576486,0.9061727690626171,0.30285471875980774,0.26055201979945514,0.436593261440737
0.3934118147090713,0.4190244613150535,0.9388755336010688,0.25797205710936305,0.3451422983131225,0.3968856445775145
0.39456527744394065,0.4186846631916737,0.9423924784732532,0.34666402645239686,0.34560038395883785,0.30773558958876535
0.4007124531173836,0.4277708412653634,0.9367455994243554,0.46621533311092467,0.36461852340781004,0.1691661434812653
0.3781502371802292,0.4141459818319258,0.9130844044593318,0.403382673830879,0.2771662504575276,0.31945107571159337
0.33351808642185554,0.4185786795603658,0.7967870861749347,0.5615645463152765,0.09090913723129787,0.3475263164534255
0.4438697799099982,0.45473359727277246,0.976109490418282,0.4455390361021419,0.5385112220278435,0.015949741870014498
0.40674651870206036,0.42507320827956163,0.9568858040908375,0.3680817814433073,0.39340253651320883,0.238515682043484
0.4067247852884658,0.42408367952448356,0.9590672900794439,0.2994558829066048,0.39653705587242716,0.304007061220968
0.41328073483157146,0.4374575471980391,0.9447333517930537,0.11421504645957795,0.4315013426927222,0.45428361084769975
0.3943566898452894,0.4221637062050922,0.9341321483796766,0.20245462029753927,0.3515344401664734,0.44601093953598725
0.41762897259212817,0.4415711272539652,0.9457796192184754,0.505460996159366,0.4305569902009805,0.06398201363965343
0.4029236751337645,0.4243483648683126,0.9495115534586852,0.3987059799225857,0.3766475960902715,0.22464642398714288
0.4061687725435437,0.44204568548905054,0.9188389025767439,0.5657922769496977,0.3818062356122546,0.05240148743804766
0.385633499250936,0.41611376573734987,0.9267501606624258,0.26279156247316016,0.31375002398376106,0.42345841354307867
0.3645150913986062,0.42445494850970017,0.8587839361478804,0.5702215368204163,0.2147010266123478,0.21507743656723588
0.39015932499990735,0.428063960121994,0.9114510011277656,0.521451408506014,0.3197414008899253,0.1588071906040607
0.35681110328343313,0.42484408295971854,0.839863652560895,0.5878253887496709,0.18300641259326347,0.22916819865706553
0.3645034972225655,0.4106824027888702,0.8875556750113662,0.2720141535095512,0.2286537327728789,0.49933211371756975
0.3989317038458866,0.4223661098349613,0.9445163675697569,0.23005535357945567,0.36856983115033265,0.4013748152702116
0.32104115763213364,0.40929675170062935,0.7843726008042003,0.4215348047739161,0.04749039525402395,0.53097479997206
0.32061962608790495,0.40891920245610575,0.7840659576810187,0.4017141144053793,0.04673187971328285,0.5515540058813377
0.4002611680586664,0.42095374687715786,0.9508435808636954,0.31956814755856083,0.36969458349862594,0.3107372689428133
0.4336537701577264,0.4415210800476883,0.982181349327393,0.359221392193591,0.5016300117608912,0.1391485960455178
0.4134115758173774,0.4400153492143925,0.9395389878000535,0.09142901775084916,0.4330952702398021,0.4754757120093488
0.36010573335944646,0.40941375491445453,0.8795643259095904,0.28982437982072606,0.21019675524195194,0.4999788649373219
0.4275319989885908,0.4489378938041665,0.9523188059840784,0.5106820477384459,0.46999117340106594,0.01932677886048824
0.3578274653238822,0.4146442733659103,0.8629745743723582,0.19731916432025848,0.2054108288227822,0.5972700068569593
0.40853152155426503,0.42800295819578943,0.9545063035928429,0.41078033924157975,0.398550198958595,0.19066946179982536
0.3548294222714066,0.4224440285919906,0.8399442251652982,0.5728651216923811,0.17576854641787695,0.25136633188974206
0.32603026074106345,0.4128706533929139,0.789666831637928,0.49990214854454595,0.06380174443388575,0.4362961070215683
0.36329081088609894,0.4094254036532785,0.8873186852708128,0.3073269395676302,0.22213702429180487,0.470536036140565
0.37113367469325104,0.42727740784972307,0.8686012128770959,0.5761983372434603,0.24093967939562677,0.182861983360913
0.42683968880077616,0.4356678705379972,0.9797364406828548,0.3066855975824712,0.4767937238168652,0.21652067860066349
0.37330370002917096,0.41229737936543903,0.9054234121102523,0.3936338677924674,0.2582048773051714,0.3481612549023612
0.3510631021705616,0.409926926424679,0.8564041040984577,0.25974668601494233,0.17537686904195313,0.5648764449431046
0.32903030037247943,0.40879599053089205,0.8048765349806315,0.4308833195950772,0.07906229988693163,0.49005438051799105
0.4091935937879559,0.4272778254144543,0.957675707582164,0.22340386687332803,0.4099992518451524,0.36659688128151946
0.31903252996437537,0.42269088282863326,0.7547655814798283,0.5935750213173147,0.031365937405367667,0.37505904127731776
0.41900724637374326,0.432515822192235,0.9687674412694948,0.3779722046994824,0.44206431738569346,0.17996347791482417
0.41147053779594955,0.4416276314670759,0.9317137526677277,0.0711476453107245,0.42627004773364235,0.5025823069556331
0.35478862285133994,0.4187671713752206,0.8472216713794045,0.542129279768311,0.17704794710145239,0.2808227731302365
0.3577486520577998,0.4094346722703682,0.8737624736909487,0.41040512487078623,0.19509185226197914,0.39450302286723465
0.43148294863186065,0.44119751326750584,0.9779813703760495,0.38600780483914093,0.49167452839883113,0.122317666762028
0.3811576591760729,0.416058548911044,0.9161154365742089,0.42179825497406404,0.2883518310414182,0.2898499139845177
0.33363197357334906,0.4073400695702304,0.8190502199436258,0.3789771673374327,0.0999369101717652,0.5210859224908022
0.3803604336039005,0.41330471732281415,0.9202905693109176,0.31705181790200665,0.2900747776389213,0.3928734044590721
0.3783672384706398,0.4132883229890081,0.9155043039546582,0.3766178777047236,0.2792921844670549,0.34408993782822156
0.35643021368590533,0.4114228745252951,0.8663354318768955,0.45435265286559223,0.1877460656462181,0.3579012814881896
0.3867011875797647,0.4179618620079464,0.9252068734740507,0.2292504888371238,0.3196025849020456,0.4511469262608307
0.41267629728938626,0.4277281976113621,0.9648096608873747,0.3477286129520767,0.4181173421328452,0.23415404491507824
0.3733863870231533,0.411923894792379,0.9064450781893834,0.3808354336548622,0.25913700077352597,0.3600275655716118
0.34863388382132166,0.40847826389509934,0.8534943340604625,0.2898208053871837,0.16423170620252783,0.5459474884102885
0.40771508577373783,0.43044555078057833,0.9471931700406228,0.45260438233308636,0.3933155137042802,0.1540801039626334
0.3972755734563029,0.43713349948270036,0.9088197860068721,0.5660128791929006,0.3461627566800474,0.08782436412705218
0.3266480282931534,0.4101469389158323,0.796417082025781,0.4576569080253809,0.06826018197221694,0.4740829100024022
0.34809354583752755,0.4074955888876288,0.8542265372436166,0.3802137236125457,0.15782324917050697,0.46196302721694726
0.3842645361310434,0.4149196423985151,0.9261179680714451,0.3619580794539356,0.3036095742951737,0.33443234625089063
0.38628332788425773,0.4154175967580921,0.9298675137952811,0.29941220095630566,0.314634613329238,0.3859531857144563
0.434494520111528,0.4409251066786775,0.9854156942534104,0.259988942166179,0.5096571208651228,0.23035393696869821
0.429652030317299,0.44937036777848344,0.956120076277694,0.5010607635436134,0.4789373450835311,0.020001891372855574
0.43629540803123623,0.44487255057858877,0.9807200005120628,0.3895195021988785,0.5107921565963073,0.09968834120481426
0.3471760891631974,0.40725746072672003,0.8524732451645896,0.36339767370258186,0.1549366180359543,0.4816657082614638
0.4076355387074497,0.4272566415643606,0.9540765410104098,0.40637891455374237,0.3951668118837121,0.19845427356254558
0.4132890078998424,0.43168289377697133,0.9573902831400307,0.42555454063261877,0.41691885073514967,0.15752660863223147
0.31720848412848224,0.41974855414907525,0.7557107248922755,0.566898816587793,0.025309678705687302,0.40779150470651976
0.3809359654048591,0.4260188479638553,0.8941763192533181,0.537995967061707,0.2820087222484879,0.17999531068980498
0.3570530621584761,0.4088262624293535,0.8733613639123197,0.3954095698038342,0.19300873124248794,0.41158169895367785
